date	label	text
 2020 Mar 28 03:31:17	1	RT @rivasmitchelle: The US has more cases than China and Italy cause y’all can’t fucking stay home!!! Stop getting together to fkn drink!!!…
 2020 Mar 28 03:31:17	1	RT @WellingMichael: Communist #China is guilty of inflicting suffering on the world and the looming economic crisis. The regime is now outr…
 2020 Mar 28 03:31:17	1	RT @Babarsari1976: setuju dengan @tirta_hudhi saat ini kita sudah hampir kalah melawan corona, kasus di di italy yang terparah saat ini, da…
 2020 Mar 28 03:31:16	1	RT @belumita: China debería sufrir las consecuencias, no veo que quede otra. Adios a tener algún tipo de voz en el mundo, no lo merecen, y…
 2020 Mar 28 03:31:16	0	"RT @thebradfordfile: This is odd.

CNN had a town hall with Joe Biden and didn't bother to ask him about flying Hunter on Air Force Two to…"
 2020 Mar 28 03:31:16	1	"RT @tanulewicz: To be extra clear, the cities with the highest infection rate per capita IN THE WORKD are, in order:

1) Wuhan, China
2) Lo…"
 2020 Mar 28 03:31:16	2	RT @El_Universal_Mx: #Video 📹 El presidente Andrés Manuel López Obrador aseguró que se cuenta con 5 mil ventiladores para atender a enfermo…
 2020 Mar 28 03:31:16	2	RT @ReutersUS: China gives chilly response to request for U.S. journalists to remain in country https://t.co/aoUFhWThNc https://t.co/U6eC9Y…
 2020 Mar 28 03:31:16	1	"RT @dcgomez: Tan tierno @JuanDiegoAlvira diciendo ""China es un ejemplo"" ejemplo de qué? Invadieron al mundo con un virus mortal, ocultando…"
 2020 Mar 28 03:31:16	1	RT @sunnshiiny: @DianeMariePosts China, Malaysia, Saudi’s and a host of others are patiently awaiting the collapse. Trump is trying to inte…
 2020 Mar 28 03:31:16	2	@MrAndyNgo Beholden to China.
 2020 Mar 28 03:31:15	2	Nunca vi uma coisa que veio da China dura tanto
 2020 Mar 28 03:31:15	1	RT @AP4Liberty: When we socialize our economy, China wins.
 2020 Mar 28 03:31:15	1	RT @monicacorrales: Ya verá que los mismos que durante 22 años no dijeron una sola palabra sobre la grotesca invasión cubana, china, rusa,…
 2020 Mar 28 03:31:15	1	@IMFNews Has IMF become impotent that they cannot hold China for killing people across the world &amp;now China has res… https://t.co/CIgCENGj1j
 2020 Mar 28 03:31:15	1	... be able to come into #China as the nationwide entry ban comes into effect.
 2020 Mar 28 03:31:15	1	@nanabitch4 A person who does not understand  pain of people does not deserve to be called this human,it is the sam… https://t.co/MhWF36B7aD
 2020 Mar 28 03:31:15	1	RT @queersocialism: there’s truly no hope for the (largely white) americans who can look at what non-white/non-western nations in africa or…
 2020 Mar 28 03:31:15	1	RT @xujnx: 3 blue-skinned deities in the 14th century with the power to stop the plague: the Medicine Buddha (Bhaisajyaguru, Tibet), Vishnu…
 2020 Mar 28 03:31:15	2	Un día antes de que comenzara la cuarentena, varios vecinos nuestros dijeron; Quizás el virus no nos mate, nos va a… https://t.co/nxcWdXvBKb
 2020 Mar 28 03:31:15	1	@silbeme1 @INDEPENDIENTE15 @mauriciomacri EL HMR DE LA FAA  OPERÓ EN MOZAMBIQUE EN 1993 Y EL HOSPITAL DE CAMPAÑA DE… https://t.co/mMpaU9ZOTk
 2020 Mar 28 03:31:15	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:15	1	RT @purinbunnag: สุดปังค่ะ https://t.co/SxAWrHDenU
 2020 Mar 28 03:31:15	1	RT @ShamsiAli2: China mensuply alat-alat bohongan ke negara2 lain yang kena Corona. Terima kasih Trump telah menyebut virus ini virus China…
 2020 Mar 28 03:31:14	1	RT @Barnes_Law: China Is Legally Responsible for COVID-19 Damage and Claims Could Be in the Trillions @WarOnTheRocks https://t.co/nqqOv3hgJt
 2020 Mar 28 03:31:14	2	RT @innercitypress: China.
 2020 Mar 28 03:31:14	2	RT @GreyHaired07: Coronavirus Australia: Chinese owned property developer Risland flies more than 82 tonnes of medical supplies to Wuhan ht…
 2020 Mar 28 03:31:14	0	"RT @BrookingsFP: Fiona Hill: ""China should be the skunk at everybody’s party. They don’t want to take responsibility for letting a localize…"
 2020 Mar 28 03:31:14	2	RT @eugenedelgaudio: 3 days After President Trump closed all flights from China - NYC still having parades and public statements from mayor…
 2020 Mar 28 03:31:14	1	92% recovered cases in China 🤔. #CoronaUpdates #coronaviruschina #CoronaVirusUpdates https://t.co/JPfDGFlJwg
 2020 Mar 28 03:31:14	2	"RT @WBYeats1865: #China Thread of videos of conflicts broke out at the border between Hubei Province &amp; Jiangxi Province.

Allegedly police…"
 2020 Mar 28 03:31:14	1	RT @jorgeramosnews: Por favor, vean la manera en que suben los casos en Estados Unidos. Hay más que en China. Este gobierno se equivocó gar…
 2020 Mar 28 03:31:14	1	"Dec 11 2019 
https://t.co/NHJ3f7MaO1"
 2020 Mar 28 03:31:14	1	RT @dannahy_tina: United Nations: Close China's Wuhan &amp; Other Global Wet Animal Market Permanently - Sign the Petition! https://t.co/tmp9hA…
 2020 Mar 28 03:31:13	1	@GrishmaKaushal @MyVadodara As much as we all want to boycott China, it is not easy. We have a trade deficit with C… https://t.co/XOXIhULe3Q
 2020 Mar 28 03:31:13	1	RT @KemiOlunloyo: Another proof that tells me that #covid19 is a bioweapon. The tests kits from China are not WORKING! So what exactly did…
date	label	text
 2020 Mar 28 03:31:28	1	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:31:28	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 28 03:31:28	1	@OmniSeane Yes,  Czech also. Czech gov already give the clarification that they didn't use test kit in the right wa… https://t.co/aaw4fRxGEB
 2020 Mar 28 03:31:28	0	@ninaandtito @_JakubJanda Here’s a report on the same kind of plundering in Australia https://t.co/DESl34YoML
 2020 Mar 28 03:31:28	2	RT @MrAndyNgo: China has announced a ban on all foreigners coming into the country, even if they have visas or residency. When the US barre…
 2020 Mar 28 03:31:27	1	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:31:27	2	RT @sinsacoclaudio: Mientras compramos pruebas a China q tiene 85% de posibilidades de errar en el diagnóstico, @AbbottNews dice q tiene un…
 2020 Mar 28 03:31:27	1	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:31:27	0	che me gustó el príncipe del tennis la versión china que hicieron basado en el anime manga no se que carajos bueno… https://t.co/YmjpIcoHJ4
 2020 Mar 28 03:31:27	1	"RT @_drei: What's worrying in Philippines:
• Cases was flat at 3 for 35 days, meaning no testing was done for more than a month while virus…"
 2020 Mar 28 03:31:27	1	"RT @podoradong: Ratusan WNA asal China berangkat balik ke negaranya pakai APD di soetta

APD disini kehabisan

Ngapain coba mereka pakai AP…"
 2020 Mar 28 03:31:27	1	"RT @IreneBar_: # 𝑻𝒉𝒆 𝑶𝒏𝒍𝒚
𝟐𝟎𝟐𝟎 𝒃𝒊𝒓𝒕𝒉𝒅𝒂𝒚 𝒔𝒖𝒑𝒑𝒐𝒓𝒕 
PART 7: 지하철 광고

기간: 3/27-4/12
위치: 서울 지하철 1-9호선 총 1072개 전광판
(3 2 9호선 특별 디자인)

#아이린 #IRENE
#…"
 2020 Mar 28 03:31:27	2	RT @agasesores: La brocha china la paja China el mentol chino el #VirusChinois y los cuentos chinos su mayores logros y aciertos
 2020 Mar 28 03:31:27	2	@pcbassembly we're working at the office now ^_^, we're a pcb &amp; pcba manufacturer in China, hope one day we can joi… https://t.co/CeNRsMRVsO
 2020 Mar 28 03:31:27	0	RT @PPT_CELAC: Agradecemos la participación del vicepresidente de la Comisión Nacional de Salud de China 🇨🇳 #ZengYixin en la Reunión Minist…
 2020 Mar 28 03:31:27	1	RT @babecabiita: Luar biasa, cuma di Indonesia.. kenapa ITALI AMERIKA CHINA ga kepikiran ya? Keren Indo.. https://t.co/RqKo4GqRFy
 2020 Mar 28 03:31:27	2	@brutemodeoff So it is. Nothing to do with casual racism but with denial of responsibility on China's end.
 2020 Mar 28 03:31:27	1	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:31:27	0	"RT @DoctorKarl: ""China did
1) rapid testing of all suspect cases
2) immediate isolation of all confirmed/suspected cases
3) quarantine clos…"
 2020 Mar 28 03:31:27	1	RT @BraveHeartRsist: @drvyom @VirusWatchAU Chinese Americans are now donating mask and PPE to US hospitals. They say “China is our motherla…
 2020 Mar 28 03:31:26	1	RT @EnggalPMT: Ini salah satu watak TKA China, ama Menteri aja ga ada tukad tukadnya. Apalagi cuma ama warga biasa, Rumah, Harta dll bisa d…
 2020 Mar 28 03:31:26	2	@realDonaldTrump @VP You are sick! Selected memories and double standards! Freedom and human rights? You must be re… https://t.co/BQqiTRVlgA
 2020 Mar 28 03:31:26	0	RT @aberron: Conozco un caso en que una paciente le regaló una FFP3 “traída de China” a su médico porque quería “que le siguiera tratando” 😶
 2020 Mar 28 03:31:26	0	@sampinsss Así se escuchaba el noticiero en China  cuando reventó la pandemia del COVID-19
 2020 Mar 28 03:31:26	1	RT @detikHealth: 14 Persen Pasien Corona yang Sembuh di China Kembali Terinfeksi https://t.co/ioxUWtMy5Y
 2020 Mar 28 03:31:26	2	"RT @WBYeats1865: ""China is the last hope!""

""Without China's help, many countries would never be able to survive this pandemic!""

Oh. My. G…"
 2020 Mar 28 03:31:26	2	RT @TheSkandar: So China use the virus to cripple the economy and paralyse the nation and its Defense capabilities. I'm sure Nancy Pelosi g…
 2020 Mar 28 03:31:25	1	RT @OpIndia_com: WHO chief who shielded China in the wake of Wuhan Coronavirus had covered up other epidemics in the past: Here are the det…
 2020 Mar 28 03:31:25	2	@AFPespanol Uds son idiotas? Creen que china dió cifras reales? Por favor
 2020 Mar 28 03:31:25	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:25	1	"RT @Justsaytruthnow: @trump_noodle Mardi Gras was Feb 25. The ""WHO"" declared a global health emergency on Jan 30th. @POTUS ban travel to an…"
 2020 Mar 28 03:31:25	2	RT @TVMaresol: China descobre que a cura para o coronavírus está em uma verdura: A couve. Governo pretendia importar couve de 20 países dif…
 2020 Mar 28 03:31:25	1	@Mad_hu25 @Sohni_Bose China right now https://t.co/wgScElMIhq
 2020 Mar 28 03:31:25	1	RT @WHO: Preliminary investigations conducted by the Chinese authorities have found no clear evidence of human-to-human transmission of the…
 2020 Mar 28 03:31:25	1	RT @TommyG: No..... someone ate a fucking bat at a seafood market and happened to be 7 miles from a fucking lab in wuhan China that happene…
 2020 Mar 28 03:31:25	1	"RT @ninebiker: La Mentira Del Comunismo
Marzo 24, 2020 #China Hospital se niega a admitir pacientes con #COVID19 #CCPVirus ya que desean ma…"
 2020 Mar 28 03:31:25	2	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 28 03:31:25	1	China’s top respiratory diseases expert #ZhongNanshan said he does not believe there will be a second wave of… https://t.co/ixubYa9aVL
 2020 Mar 28 03:31:24	2	RT @Imamofpeace: Never forget the Chinese doctor who first warned about coronavirus and was threatened, attacked, smeared, made to sign a c…
 2020 Mar 28 03:31:24	1	RT @MrAndyNgo: China has announced a ban on all foreigners coming into the country, even if they have visas or residency. When the US barre…
 2020 Mar 28 03:31:24	1	RT @nanditathhakur: Gujarat breaks China's record by building 2200-bed Covid Hospital in just six days #GujaratFightsCovid19
 2020 Mar 28 03:31:24	1	"RT @AmericanGrit365: “Evil AGENDA””

🚨YOU HAVE TO SEE🚨

💣✔️✔️NETFLIX✔️✔️💣

Conveniently it’s down. 

How much you BET this show will be REM…"
 2020 Mar 28 03:31:24	2	RT @steeletalk: Positive COVID19 news - physical distancing in BC is working - slowing the # of new cases by half &amp; BC has enough ventilato…
 2020 Mar 28 03:31:24	1	"RT @rising_serpent: New York Times, February 7, 2020
""CDC and WHO offers to help China have been ignored for weeks""
Come on Canadian film a…"
 2020 Mar 28 03:31:24	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:24	2	RT @jimiecheng: Berita terlepas pandang: KKM menjangkakan gelombang ke-3 hasil dari warga Malaysia yang pergi bercuti waktu cuti sekolah be…
 2020 Mar 28 03:31:24	2	RT @1776Stonewall: Fox Business/News has now fired Trish Regan for telling the truth about the China virus. Everything she said was accurat…
 2020 Mar 28 03:31:24	0	RT @MacaesBruno: Turkey also received defective testing kits from China. As did Ukraine and a handful more countries. I have stopped counti…
 2020 Mar 28 03:31:24	0	"RT @idtodayco: Ditengah Darurat Covid-19, PT BSM Malah Datangkan WNA dari China
https://t.co/dybFWb3ucL"
 2020 Mar 28 03:31:24	1	RT @prayingmedic: 23) According to Statista, the U.S. has the most gold in the world at 8.4 metric tons. China has 4.9 tons and Germany has…
 2020 Mar 28 03:31:24	1	RT @SteveGuest: If MSNBC’s Chris Hayes ever gets bored with being on American TV, I’m sure China would want him to run their propaganda dep…
 2020 Mar 28 03:31:24	0	RT @WHO: Preliminary investigations conducted by the Chinese authorities have found no clear evidence of human-to-human transmission of the…
 2020 Mar 28 03:31:23	2	RT @rivasmitchelle: The US has more cases than China and Italy cause y’all can’t fucking stay home!!! Stop getting together to fkn drink!!!…
 2020 Mar 28 03:31:23	1	"RT @rschandvaria28: A song made by father on Corona,
A thank to doctors, nurses, n all those r working
And also showing reality of China th…"
 2020 Mar 28 03:31:23	1	RT @UnSubtleDesi: Very impressed by @WIONews reporting during the Chinese virus aka Wuhan Coronavirus pandemic. They’re perhaps the only TV…
 2020 Mar 28 03:31:23	0	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:31:23	2	"RT @sunnewstamil: கொரோனா Update !

#SunNews #Corona #CoronaVirus #Covid19 #IndiafightsCorona #China #Pandemic #Outbreak #stayhome #stayhome…"
 2020 Mar 28 03:31:23	1	RT @ShamsiAli2: China mensuply alat-alat bohongan ke negara2 lain yang kena Corona. Terima kasih Trump telah menyebut virus ini virus China…
 2020 Mar 28 03:31:23	1	"Vendo Kits d detección d Coronavirus: us$15 (HK) mínimo 10000 

Empresa con todos los certificados del gobierno chi… https://t.co/I3FC2m0SMf"
 2020 Mar 28 03:31:23	1	RT @YuanfenYang: China's plummeting coronavirus case count looks v promising. But local medics tell us the numbers are too rosy: “the [auth…
 2020 Mar 28 03:31:23	1	RT @leandroruschel: Por que a extrema-imprensa não divulga a história dos políticos italianos que foram contra o fechamento do país para a…
 2020 Mar 28 03:31:23	0	"RT @idtodayco: Agar Penanganan Covid-19 Efektif, Roy Suryo: Stop TKA China Serta Pecat Menteri dan Jubir Yang Ngaco
https://t.co/Qe9lFm0EMP"
 2020 Mar 28 03:31:23	1	"RT @benshapiro: 1. The US is undoubtedly NOT #1 in terms of actual coronavirus cases. China has been lying.
2. Increased diagnoses of coron…"
 2020 Mar 28 03:31:23	1	RT @KKMPutrajaya: #COVID19 telah membunuh lebih  24,000 orang di seluruh dunia dan Itali paling tinggi iaitu lebih 8,000 org setakat ini.…
 2020 Mar 28 03:31:23	2	"RT @bennyjohnson: Hillary, you are a wicked person.

You are using the the bodies of dead Americans as political props for your own gain.…"
 2020 Mar 28 03:31:23	2	RT @thebradfordfile: When are we sending the $2 trillion invoice to China?
 2020 Mar 28 03:31:23	0	RT @ustadtengkuzul: Organisasi Kesehatan minta Alat Pelindung Diri yg sesuai bagi mrk yg bekerja menangani Virus China. Jika tdk dipenuhi,…
 2020 Mar 28 03:31:22	2	"RT @benshapiro: 1. The US is undoubtedly NOT #1 in terms of actual coronavirus cases. China has been lying.
2. Increased diagnoses of coron…"
 2020 Mar 28 03:31:22	1	RT @MillLatheFiend: @ffe3301 Wouldn’t have anything to do with Secretary Pompeo’s Governers speech addressing the China friendly Governers.…
 2020 Mar 28 03:31:22	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:22	2	RT @woodruffbets: 'insiders believe the Chinese government is worried about a potential second wave of coronavirus infections' https://t.co…
 2020 Mar 28 03:31:22	1	RT @patton6966: Is this the end of an Evil regime? Is God about to free the Spiritually oppressed people of China? I believe he is! This is…
 2020 Mar 28 03:31:22	1	"RT @_drei: What's worrying in Philippines:
• Cases was flat at 3 for 35 days, meaning no testing was done for more than a month while virus…"
 2020 Mar 28 03:31:22	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:22	2	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:22	0	@CmRiLeS @RussOnPolitics @HillaryClinton If China's numbers can be trusted and they really have  Zero new cases tod… https://t.co/mfZ5Us72Xr
 2020 Mar 28 03:31:22	0	"@minkowski3399 @ttskbmar @BillOReilly That is not how it works.
You don't get to pick and choose what numbers you w… https://t.co/559dcbcLqC"
 2020 Mar 28 03:31:22	2	"RT @benshapiro: 1. The US is undoubtedly NOT #1 in terms of actual coronavirus cases. China has been lying.
2. Increased diagnoses of coron…"
 2020 Mar 28 03:31:22	2	RT @TimRunsHisMouth: Raise your hand if you know China lies. 🙋‍♂️🙋‍♂️🙋‍♂️
 2020 Mar 28 03:31:22	2	RT @jeffsessions: .@TTuberville is WRONG on Communist China. He’s parroting @JoeBiden 's ‘China is not a threat’ talking points. They are n…
 2020 Mar 28 03:31:22	1	"Hello Patriots, 
  HOW IN THE WORLD COULD HAVE ANYONE SEEN THIS COMING WHEN THE COUNTRY OF CHINA WHERE THE VIRUS ST… https://t.co/sqvRKNmhXn"
 2020 Mar 28 03:31:22	1	"RT @podoradong: Tidak ada hadirnya negara

Dilihat dari lockdown mandiri yang dilakukan pemimpin serta warga dimasing2 wilayahnya

Apakah m…"
 2020 Mar 28 03:31:22	2	RT @UnSubtleDesi: Very impressed by @WIONews reporting during the Chinese virus aka Wuhan Coronavirus pandemic. They’re perhaps the only TV…
 2020 Mar 28 03:31:21	2	RT @WilliamYang120: All 54 new #COVID19 cases in #China are imported from abroad, which means that China has recorded another day without l…
 2020 Mar 28 03:31:21	1	@narendramodi Sir corona se 2000 agar mare to corona ke rona se 200000 marenge. Plz stop this fake virus fear of China. We are not fool.
 2020 Mar 28 03:31:21	2	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:21	1	RT @welt: So rigide organisiert China das Leben nach der Ausgangssperre https://t.co/yrOBJidibk https://t.co/bpQr8AAocU
 2020 Mar 28 03:31:21	2	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
date	label	text
 2020 Mar 28 03:31:36	2	@JLozanoA Soberbio en su máxima expresion #elcacas de humildad tiene lo que yo de China
 2020 Mar 28 03:31:36	2	RT @HisielCheng: All Chinese stayed at home to stop the spread of #COVID19. Our doctors and nurses tried their best to save people's life.…
 2020 Mar 28 03:31:36	1	China e graziele só me pisa
 2020 Mar 28 03:31:36	2	RT @jorgeramosnews: Por favor, vean la manera en que suben los casos en Estados Unidos. Hay más que en China. Este gobierno se equivocó gar…
 2020 Mar 28 03:31:36	0	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:36	1	#ItalyCoronavirus with 86,498 has just passed #China for second in the world. #COVID19
 2020 Mar 28 03:31:35	1	"RT @WBYeats1865: #China Hubei citizens used umbrellas to hit riot police and threw things at the police.

They were shouting: ""Hubei, add o…"
 2020 Mar 28 03:31:35	1	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 28 03:31:35	2	"RT @benshapiro: 1. The US is undoubtedly NOT #1 in terms of actual coronavirus cases. China has been lying.
2. Increased diagnoses of coron…"
 2020 Mar 28 03:31:35	1	"@vitomontreal @bmc99gb @Huawei Go back to China?
😂
I had never been to China either.
Anyway, didn't I ask you to go… https://t.co/EE19My9a8y"
 2020 Mar 28 03:31:35	1	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 28 03:31:35	2	"La UE es un fracaso gastan millones en guerras solo por intereses monetarios y hoy en una pandemia 
Esconden su col… https://t.co/yTWomXsuNA"
 2020 Mar 28 03:31:35	1	"RT @TIinExile: It is amazing how @VidyaKrishnan 

Who is so worried about people ""naming and shaming China""

Herself manages to name and sh…"
 2020 Mar 28 03:31:35	0	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:35	1	If India going to Itlay's &amp; China's way so it will happen only banks, post office and sabjimandi,,, I think people… https://t.co/pbVuKDShAZ
 2020 Mar 28 03:31:35	1	RT @stclairashley: Friendly reminder that China sold millions of dollars worth of Chinese virus testing kits to Spain that don’t work
 2020 Mar 28 03:31:35	2	"RT @dolorcilloo: Mi mamá me preguntó si tuve contacto con alguien que haya ido a Italia, China o España...

Jefa no mame, con los que me ju…"
 2020 Mar 28 03:31:35	2	RT @JungkookCHINA2: This is @Jungkook__China's backup account. Please follow 🙏🏻 Thank you~~💕 https://t.co/dYw4bAshmq
 2020 Mar 28 03:31:35	2	"RT @XHNews: Mideast #COVID19 watch, March 27:   
-Iran reports 2,926 new cases, total infections top 30,000;
-Turkey reports 2,069 new case…"
 2020 Mar 28 03:31:35	1	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:31:35	1	@WilliamYang120 “China reported”
 2020 Mar 28 03:31:34	2	RT @MarcosdeQuinto: Cualquier ejecutivo español de muchas multinacionales radicadas aquí, tiene los xxxx pelados de importar materias de Ch…
 2020 Mar 28 03:31:34	1	"RT @EnggalPMT: TKA China masuk bawa Virus.

Yang Pasang Badan si Luhut.

Kita Catat ya!!!"
 2020 Mar 28 03:31:34	1	RT @Pappiness: @realDonaldTrump Not only did Trump not fill positions, he eliminated many, including two-thirds of our CDC staff in China.
 2020 Mar 28 03:31:34	2	RT @Rconstantino: Aqueles que repetem que os casos de coronavírus nos EUA já ultrapassam os da China partem de uma premissa um tanto questi…
 2020 Mar 28 03:31:34	1	@MillyT49007071 @NMSL11451419198 @cellopaddy @CarmineSabia @realDonaldTrump Our GDP is 1.5x China’s GDP. It’s not e… https://t.co/M3nhKPErxZ
 2020 Mar 28 03:31:34	0	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:31:34	1	Dear #China and #Chinese stop your bull shit propaganda re: helping countries and people with #COVID19. The best th… https://t.co/mZqrGFCaRf
 2020 Mar 28 03:31:34	2	RT @oUSA_JEDIo: Gordon Chang: Make China Pay for Coronavirus Pandemic https://t.co/GuXHCE7J4q
 2020 Mar 28 03:31:34	1	RT @RealJamesWoods: If only Apple were to lead the charge to bring China-based manufacturing back to the United States...   https://t.co/Mg…
 2020 Mar 28 03:31:34	2	RT @monicacorrales: Ya verá que los mismos que durante 22 años no dijeron una sola palabra sobre la grotesca invasión cubana, china, rusa,…
 2020 Mar 28 03:31:34	1	RT @TVMohandasPai: Is @VidyaKrishnan another journalist serenaded by China or part of that group which is virulently anti Indian and create…
 2020 Mar 28 03:31:34	2	Errores y aciertos de China en la lucha contra el Coronavirus https://t.co/IBY4kGUHvp a través de @YouTube
 2020 Mar 28 03:31:33	0	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:33	0	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:31:33	0	@Chicago1Ray @HillaryClinton I am from hongkong,  I can tell you,  #ChinaLiedPeopleDied , the number of dead is not… https://t.co/zMRz7YDSNs
 2020 Mar 28 03:31:33	0	"RT @hotradero: Yang sebenarnya lebih berbahaya, China menyembunyikan fakta sekitar 43 RIBU penderita asymptomatic ternyata berkeliaran.

Di…"
 2020 Mar 28 03:31:33	2	"RT @Sifaoui: N'oublions pas le médecin chinois qui a mis en en garde contre le #coronavirus 
Il a été trainé dans la boue, menacé et obligé…"
 2020 Mar 28 03:31:33	2	RT @Anirudh_Astro: In INDIA coronavirus transmission from person to person will end from 29th March 7:02 pm.Whatever case we will see after…
 2020 Mar 28 03:31:33	2	RT @RealJamesWoods: “One of the things that we did very early and very aggressively, the president put the travel restriction coming from C…
 2020 Mar 28 03:31:33	1	@GayGoodenough If it was there in bats those chinese are eating bats since 2 decades y the problems occured now?  A… https://t.co/0NIU5IdjNt
 2020 Mar 28 03:31:33	2	Estamos todos de acuerdo que en China no se murieron solo 3000 chinitos y hay más infectados y muertos de lo que dicen
 2020 Mar 28 03:31:33	1	@OphirGottlieb I was just informed by a mate in China that a second wave of Covid 19 is already making factory work… https://t.co/tjbyvCEZSU
 2020 Mar 28 03:31:33	0	RT @KKMPutrajaya: #COVID19 telah membunuh lebih  24,000 orang di seluruh dunia dan Itali paling tinggi iaitu lebih 8,000 org setakat ini.…
 2020 Mar 28 03:31:32	2	RT @Renata_Ferrari1: A China terminou um hospital em 10 dias. Bolsonaro faz centenas de hospitais de campanha contra o coronavírus em menos…
 2020 Mar 28 03:31:32	2	RT @Carla0130: @teacher_cakel @Vic33857680 @john_faidutti He was literally handed a team ready to step up and defend us from a pandemic. Fi…
 2020 Mar 28 03:31:32	1	@SenatorHousakos I like the cut if your jib Senator. Too bad I disagree on almost all Conservative policy and ideol… https://t.co/Ico5Bud75X
 2020 Mar 28 03:31:32	0	RT @EnggalPMT: Ini salah satu watak TKA China, ama Menteri aja ga ada tukad tukadnya. Apalagi cuma ama warga biasa, Rumah, Harta dll bisa d…
 2020 Mar 28 03:31:32	1	"@WolfishHead Study, study, study.

Too many people who have no experience in China are jumping on them....it's fake."
 2020 Mar 28 03:31:32	2	"RT @mvmeet: Italy:
Total Corona Case (TCC): 80589
Recovered (R): 10361
Recovery Rate : 12.8%

USA:
TCC: 85762
R: 1868
RR: 2.2%

Germany:
TC…"
